1.04141	0.323013
1.09193	0.0378264
-0.211426	0.62076
1.09251	0.0401399
1.96554	-0.334742
2.23084	-0.309267
2.166	-0.37719
1.81283	-1.06895
0.957128	-0.447513
2.00148	-0.287388
0.000209823	0.265739
-0.0147477	0.343298
2.13115	0.209241
1.20041	0.291546
2.21404	-0.699974
1.94298	0.460347
-0.155124	-0.190646
-0.000340481	-0.209209
2.41789	0.365397
1.91888	-0.126103
0.998898	-0.486091
0.943306	-0.218644
0.95224	-0.329123
2.10312	-0.479017
0.725633	0.132347
0.0111333	-0.0164501
0.161161	-0.281102
0.149222	-0.0329778
-0.226302	0.3253
2.2694	0.0101052
1.98372	0.242278
2.02652	0.0236034
1.81013	0.0358385
0.073743	0.241736
2.12759	0.317473
0.851619	0.00852712
1.78646	0.238354
1.99455	0.0988654
0.982477	0.205897
1.90106	-0.164789
0.231866	-0.459484
2.06912	0.141481
0.852954	0.135667
1.11041	-0.0274273
0.206383	0.286495
1.762	-0.150051
2.14102	-0.403752
2.1395	0.528893
1.14767	-0.201728
1.49925	0.148225
0.990474	-0.23172
1.62668	0.230636
1.03741	-0.391548
-0.170891	-0.834765
-0.166208	-0.56324
1.23481	0.181015
1.60806	-0.172654
0.213849	0.653271
2.09757	0.795803
-0.0308679	0.479918
2.09989	-0.326117
0.164682	0.423675
0.996607	-0.258901
1.0494	0.0807639
-0.138634	0.0542738
0.11228	-0.503023
0.266829	0.0653048
-0.12974	-0.124323
-0.440181	-0.704779
1.05582	0.239497
2.01308	-0.273028
0.997841	-0.0981707
-0.0245856	0.0189874
1.08801	-0.240395
-0.408833	0.302104
1.90098	-0.630724
2.16137	-0.423035
-0.220518	0.251321
0.957536	-0.142182
1.84905	0.325568
0.413313	-0.000214797
1.75304	0.58648
1.25165	0.157742
1.08078	0.0291354
0.0356767	0.315804
2.00576	-0.268298
1.72009	-0.992826
0.855789	0.106758
0.370574	1.10239
0.709217	-0.221215
2.29997	-0.63027
-0.315524	-0.109229
0.807305	-0.013473
1.22408	0.0169079
0.931523	-0.0386251
-0.208179	0.218949
1.89592	0.187287
0.0275248	-0.869263
2.16965	0.254336
-0.303719	0.041954
0.989702	0.383001
