0.894287	2.15519
1.0001	2.06643
0.992626	2.08582
0.922438	1.95234
0.99983	1.9477
1.00557	1.99589
1.08058	1.92972
1.07461	1.99176
0.886849	2.08133
1.03687	2.06043
1.11593	1.88513
1.10319	2.07162
0.914554	1.79131
0.916896	1.85919
1.10692	2.16332
0.984566	2.11998
1.08234	2.10592
0.930683	2.01357
1.05614	1.87424
1.13341	2.01633
0.93513	1.96892
0.779909	1.82381
0.987707	2.00475
0.795583	2.07553
0.889741	2.06283
1.20666	1.99995
1.01784	2.07895
1.18529	2.2756
0.842238	1.97269
0.895911	2.05474
1.01376	1.78268
0.848141	2.01049
0.982997	2.11069
1.03896	1.90181
1.04126	2.18951
0.929103	1.97252
1.0761	2.27674
1.00108	2.07782
0.941089	2.02906
1.0787	2.18467
1.04662	1.92972
0.992377	2.1557
0.944884	1.74793
1.0317	1.9786
0.894604	1.95863
1.05441	2.03489
1.03151	2.08815
0.919578	2.15385
1.07596	1.99994
0.801479	1.88677
1.12153	1.96301
0.910527	1.95825
0.796824	2.14657
1.03271	2.03193
0.87292	2.17242
1.17973	2.01887
1.05165	2.07502
0.801669	2.03917
1.11258	2.03404
0.873343	1.85428
0.988763	1.97758
0.998573	1.9479
0.862227	1.9696
0.906855	2.03629
0.972225	2.05033
1.09698	2.04118
0.985616	2.02642
0.912577	1.90255
1.01808	2.06645
1.10532	2.08416
0.861137	1.92633
0.99615	2.02167
0.870675	2.14956
1.03227	2.03362
0.950188	2.05134
1.15242	1.71595
1.08325	2.13921
0.91789	1.95884
0.985194	2.11895
1.04718	1.84509
1.12678	2.04589
0.971998	1.95662
1.08931	2.04631
1.21058	2.10199
0.971672	1.87777
0.857068	1.85441
1.11834	2.01685
1.05907	2.08377
1.08204	2.03262
0.96438	1.96491
0.921423	1.94133
0.881035	1.86408
1.02271	2.03515
1.00142	1.86553
1.04	1.8734
1.01093	2.09095
1.05595	2.10799
1.19797	1.94418
1.01292	2.06356
0.968237	1.91654
0.906989	1.99303
0.938478	1.88114
0.912658	2.07089
0.894721	1.82236
0.935553	1.91192
1.11216	1.93303
1.13588	1.99036
1.0881	2.01922
1.20697	1.9529
1.08546	1.91161
1.12648	2.00241
0.974303	2.15277
1.1043	2.04656
0.828839	1.88052
1.17145	2.09488
1.08752	1.89645
0.917143	2.07002
1.21445	2.05833
1.06742	1.86832
1.07466	2.0764
1.05915	2.05379
1.0192	1.99394
1.14356	2.0576
0.89696	1.95547
1.00799	1.9735
1.09456	2.06037
1.02795	2.13446
1.17563	1.78326
0.912143	2.12804
1.00175	2.08961
0.947158	2.10107
0.830765	1.8132
1.12682	1.88302
0.88831	1.88294
1.08858	2.11187
0.932505	1.9249
1.10859	1.99201
0.928328	1.93016
1.02344	2.16827
1.01057	1.80264
0.885849	1.9984
0.983545	2.00696
0.913652	1.84856
0.900304	1.8828
1.22274	2.08568
