0.0621127	0.323013
0.137894	0.0378264
0.13876	0.0401399
-0.0643086	-0.447513
0.300611	0.291546
-0.00165365	-0.486091
-0.0850408	-0.218644
-0.0716397	-0.329123
-0.41155	0.132347
-0.222571	0.00852712
-0.0262845	0.205897
-0.220569	0.135667
0.165614	-0.0274273
0.221502	-0.201728
0.748882	0.148225
-0.0142894	-0.23172
0.0561177	-0.391548
0.35221	0.181015
-0.00508902	-0.258901
0.0740988	0.0807639
0.0837342	0.239497
-0.00323779	-0.0981707
0.132017	-0.240395
-0.0636966	-0.142182
0.377475	0.157742
0.121175	0.0291354
-0.216317	0.106758
-0.436174	-0.221215
-0.289043	-0.013473
0.336113	0.0169079
-0.102716	-0.0386251
-0.0154466	0.383001
-0.398297	-0.120787
0.0248586	-0.0847474
-0.0362899	0.0150161
-0.160339	0.00507254
0.418104	-0.335715
0.0167088	-0.361081
-0.188186	0.0647566
-0.105848	-0.207307
-0.535135	0.0355707
0.527801	-0.167589
0.191918	-0.100365
0.0993005	-0.265655
-0.388626	-0.192818
-0.281564	0.153438
0.332906	-0.353619
0.308898	0.054245
0.264559	0.358686
0.229705	0.0128085
0.168347	-0.125219
-0.143273	-0.277117
0.0312317	-0.035523
-0.420217	-0.0732491
-0.353134	0.309584
0.179477	0.0728378
-0.0504014	0.100406
-0.0111996	0.307803
-0.315906	0.0775805
-0.0799426	0.324968
0.149602	-0.291042
-0.0175152	-0.0451512
0.0393462	-0.223074
-0.00808989	0.0631108
0.178183	0.170845
-0.53021	-0.165541
-0.166769	0.409929
0.213095	-0.314227
-0.405408	-0.0620376
0.238402	-0.0768745
-0.469356	0.0751606
0.129187	-0.0896873
0.388686	0.0102363
0.237535	0.0123408
0.416961	-0.32717
-0.00520426	-0.164834
-0.565555	-0.131168
-0.253553	-0.161437
0.103011	0.154013
-0.265231	-0.210528
0.0997341	-0.0173669
-0.132084	-0.27111
0.0506163	-0.0147471
-0.43787	-0.312126
0.350498	-0.400588
-0.324846	-0.0809758
-0.508046	0.323513
0.158207	-0.0933853
0.0179044	0.06816
0.0731526	-0.112113
0.0332864	-0.32887
0.342224	0.166549
-0.0618257	0.326198
0.155881	-0.115438
0.033496	0.000536609
0.249433	-0.0470324
-0.136653	0.297761
0.119305	0.2175
-0.622642	-0.0762363
0.20022	-0.108612
-0.29556	-0.288644
-0.244029	0.186076
-0.352957	0.116625
0.0522145	0.268856
0.0562801	0.459469
-0.0278685	0.381948
-0.30176	-0.373673
0.0486257	-0.0460481
0.296988	0.441983
-0.200564	-0.0620828
0.154336	-0.00358103
-0.188948	0.359758
0.680824	0.0962903
-0.378549	-0.0851613
0.169809	-0.0111921
-0.152459	0.249428
-0.181445	0.166639
0.412747	0.250451
-0.0676748	-0.210543
0.0961314	-0.220153
0.114328	0.263594
0.578596	0.259293
-0.276619	-0.14649
-0.268724	-0.197444
0.0851631	-0.0622253
-0.150949	0.0479493
0.113887	-0.0687153
-0.28851	-0.105578
0.365976	-0.346202
-0.0413505	0.26659
-0.157467	-0.0536113
0.0115377	-0.14254
0.247471	0.236602
-0.401475	0.0929635
-0.327387	-0.0923125
-0.497754	0.172334
-0.430133	0.335695
0.169211	-0.230317
-0.0404287	0.0835028
0.345369	0.191216
-0.459819	0.246523
0.10693	-0.198804
-0.180366	-0.137071
0.0502854	0.0383835
-0.135051	-0.0798804
-0.136646	0.0211226
0.598029	-0.0330971
-0.23781	-0.14183
-0.195078	-0.207254
-0.327087	0.17207
0.0678754	0.164541
0.156682	-0.0813098
-0.0969673	-0.320472
0.0475172	0.0359627
-0.0869873	-0.0682276
-0.396212	-0.474264
-0.16586	-0.474647
0.124084	0.00255883
-0.189196	0.11664
-0.314138	-0.247701
0.680533	0.449119
0.347932	0.0650878
0.228657	-0.151174
0.00386026	-0.11123
-0.01916	-0.00184392
0.34519	0.138931
-0.259438	0.0207946
0.101551	-0.102694
-0.225358	-0.0238043
0.0339062	0.0484031
-0.661166	0.361907
-0.566641	-0.0152348
-0.343408	0.198997
-0.320881	-0.0101555
-0.0534965	-0.158016
0.271954	-0.315712
0.606971	0.351344
-0.347501	0.0258187
-0.0716115	0.204853
0.162864	-0.207216
0.265846	-0.121181
0.52361	-0.184425
-0.0720168	0.289289
-0.176199	-0.145334
0.274134	0.0264109
0.150891	-0.13755
0.341155	0.134373
-0.0386614	0.100375
-0.321287	-0.075543
0.364526	-0.0895902
0.710101	0.162392
0.214737	0.129705
0.183787	0.0990801
0.359556	-0.178978
0.0453258	-0.171806
-0.386951	-0.0414458
-0.513	0.266026
-0.425114	0.111889
0.128065	-0.195139
0.00788635	0.246255
0.380907	-0.0206892
-0.31465	0.230344
0.323771	-0.381034
-0.164464	0.0407032
-0.158522	0.098046
0.0542057	0.196934
0.0985618	0.122655
-0.176574	-0.223722
0.234515	0.0431055
0.350444	0.0232168
-0.474158	0.0876616
-0.472299	0.168113
0.156476	-0.0231219
-0.0192881	0.244123
0.198796	0.00447426
-0.14905	-0.270097
-0.115995	-0.242876
0.23462	0.150558
-0.518909	0.125877
0.0397297	-0.0339891
0.0288716	-0.254867
-0.288893	-0.114529
-0.260758	0.108295
-0.686664	0.0997824
-0.295974	-0.16
-0.0738497	0.0106383
-0.422922	0.165792
0.498539	-0.132587
-0.0262511	-0.345328
-0.0962487	-0.184787
-0.136036	0.238425
0.0522463	0.357035
0.135019	0.197282
0.688712	-0.0977823
-0.10419	-0.353401
0.131384	-0.0641373
-0.166321	-0.302271
-0.0857114	0.219721
0.122294	-0.2003
-0.0914567	0.511925
-0.443176	0.153607
-0.127069	-0.0398883
0.00777667	0.345171
-0.46029	0.0095406
-0.160933	0.0597193
-0.265334	-0.00684248
0.153627	0.0314043
0.264499	0.121808
-0.420246	-0.47318
0.393347	-0.0969079
0.11798	0.086593
-0.187165	0.33857
0.0611615	0.177538
-0.285929	0.264196
-0.385368	0.17991
0.0849384	-0.262525
0.493375	-0.100949
-0.058497	-0.0372533
0.24092	0.366748
0.255017	0.155193
-0.204004	-0.228476
-0.419167	-0.0924817
0.434094	0.153596
-0.220409	0.0377174
-0.248906	0.0462539
-0.341202	-0.62082
-0.17114	-0.124739
0.199312	-0.265713
-0.0911416	-0.0800952
0.25551	0.017072
0.0091987	0.0560569
-0.107338	0.0905854
-0.390965	0.165549
-0.0703999	0.242952
0.298775	0.131949
0.220861	-0.0439597
-0.135482	-0.0216699
0.17522	-0.10232
-0.394705	-0.287719
0.232416	-0.437837
-0.113633	-0.518774
0.324992	0.059128
0.0274874	-0.129019
0.0681934	-0.0297362
-0.118852	0.0503843
0.661496	0.487539
0.103559	0.00644455
0.140061	-0.29421
0.742607	0.148351
0.0844184	-0.0532395
-0.264295	0.0739005
-0.194584	0.101555
-0.688255	-0.00746653
