1.96554	-0.334742
2.23084	-0.309267
2.166	-0.37719
1.81283	-1.06895
2.00148	-0.287388
2.21404	-0.699974
2.10312	-0.479017
2.2694	0.0101052
2.14102	-0.403752
2.09989	-0.326117
2.01308	-0.273028
1.90098	-0.630724
2.16137	-0.423035
2.00576	-0.268298
1.72009	-0.992826
2.29997	-0.63027
1.92288	-0.595604
1.80822	-0.389586
2.15857	-0.733398
2.10982	-0.9483
1.98925	-1.11692
2.25751	-0.407999
2.07157	-0.160892
2.10098	-0.554826
2.08289	-0.363111
2.13862	-0.559506
2.12965	-0.1319
2.33453	-0.000610927
2.37725	-0.0672961
2.10673	-0.444251
2.22503	-0.223908
2.19857	-0.391743
2.37923	-0.426355
2.32157	-0.237748
2.24093	-0.195157
1.78198	-0.473904
2.30162	-0.0571964
2.21542	-0.502073
2.39573	0.0192838
2.15765	-0.426939
2.07207	-0.71058
2.12516	-0.122036
1.8605	-0.283781
2.00943	-0.22106
1.78624	-0.834167
2.17	-0.154099
2.11446	-0.646658
2.17915	-1.19619
2.21185	-0.0564192
2.25185	-0.14337
1.75313	-0.835981
2.18557	-0.3515
1.91588	-0.563818
1.96865	-0.343185
1.7848	-0.482271
2.13001	-0.156188
2.16703	-0.748855
1.6807	-0.447531
2.26782	-0.224479
2.41787	-0.657761
1.90329	-0.424965
1.8442	-1.02191
1.82538	-0.52309
2.0793	-0.761877
1.75072	-0.732717
1.99803	-0.434849
1.42781	-0.860208
2.09795	-0.11765
1.92667	-0.542462
2.1842	-0.551099
2.12075	-0.126965
2.24104	-0.458454
2.11078	-0.438636
2.28309	-0.0621535
2.16513	-0.909657
1.84247	-0.714717
2.0417	-0.359861
1.99849	-0.298157
2.02512	-0.59072
1.96652	-0.3886
2.20256	-0.0316479
2.08318	-0.455355
2.08945	-0.487914
2.25869	0.0162963
2.18449	-0.868186
2.42378	0.121565
2.10068	-0.298474
1.88747	-0.256626
2.07416	-0.306853
2.17438	-0.523188
1.96001	-0.357903
2.12172	-0.475288
2.12837	-0.423068
1.85785	-0.399036
2.20054	-0.0253709
2.25453	-0.118662
1.63244	-0.548954
1.97594	-0.744981
1.59444	-0.58956
2.15752	-0.195257
2.28302	-0.478753
2.1358	-0.0764788
2.34723	-0.534282
2.20546	-0.901793
2.02258	-0.413126
1.77628	-0.504553
2.02496	-0.263484
2.21411	-0.0594741
2.39335	-0.48059
2.34414	0.049573
